10002.226	0.00119056975506604	-0.009541956823089
8914.9326	0.0011502455384398	-0.00854206001327183
7943.9951	0.00111078299205778	-0.00764738535259186
7081.583	0.00107639127936424	-0.00684736831623389
6307.7358	0.00104600434729098	-0.00612631451001062
5622.5879	0.00101452861151558	-0.00548569618776538
5011.603	0.000983089427344432	-0.00491197101906257
4466.4292	0.000960134271786099	-0.00439617565816286
3981.2773	0.000936201229060478	-0.00393642654881275
3548.8679	0.000913472667900709	-0.00352550407806844
3163.0398	0.000896007878844413	-0.0031575264663103
2819.0986	0.000878802664727069	-0.00282524889923892
2512.4104	0.000860881082162071	-0.0025316736557184
2239.2869	0.000846694519970096	-0.00226706211586883
1995.6381	0.000833078423988039	-0.00203268038708819
1778.2897	0.00082212829312834	-0.00182057165964282
1584.4927	0.000807749327038785	-0.00163322860716483
1412.7418	0.000797525922130214	-0.00146256485445636
1258.7905	0.00078850094793061	-0.00131148537309638
1121.7966	0.00077830794544017	-0.00117574779509454
999.68164	0.000769017719606539	-0.00105536615028168
891.42474	0.000764026201788475	-0.000945177344303333
794.23932	0.000754799405124542	-0.000850537667277548
707.96161	0.000746430190386767	-0.000761966573338436
631.00977	0.000740389896716348	-0.000682706558286914
562.33929	0.000735850905696524	-0.000612746671849556
501.12231	0.000728909122241184	-0.000548815399844887
446.57214	0.000722789781065812	-0.00049067881419576
398.08899	0.000719069119360565	-0.000437962154253892
354.88681	0.000713973115426411	-0.000392937403772642
316.31589	0.000709487945280914	-0.000349018447951568
281.8942	0.000708380768157389	-0.000308639075653133
251.20601	0.000701725883585381	-0.000274707625355737
223.92496	0.000703827160526399	-0.000242916974581173
199.55338	0.000701061847402797	-0.000216098786178235
177.78128	0.000700522214775902	-0.000187942901871027
158.52898	0.000700117124503509	-0.000163304776362106
141.21979	0.000700335048149553	-0.000143894398414462
125.92673	0.000701457069934918	-0.000121224916683102
112.19009	0.000702702661129497	-0.000107806899435632
99.968163	0.000704559379242311	-9.04497107502834e-05
89.115646	0.000705964010914168	-7.58784733987729e-05
79.415741	0.000710413298600907	-6.40517371167769e-05
70.793182	0.000710261966039461	-5.1916597326209e-05
63.082279	0.000714776686578296	-4.26160395251742e-05
56.241825	0.000718144150009786	-3.17716077763083e-05
50.112232	0.000718908001746267	-2.38077072675042e-05
44.671223	0.000720689624079823	-1.83734205801442e-05
39.808899	0.000723896128395617	-1.22981723979576e-05
35.488308	0.000729811140691541	-8.39446362429664e-06
31.629578	0.000730516001016559	-2.1088390422353e-06
28.187037	0.000734398517428576	-1.34321196630826e-07
25.120602	0.000736620257085441	4.4083694440999e-06
22.385418	0.000742982440373824	6.49279948603239e-06
19.955338	0.000743099597998568	8.0034601203493e-06
17.775894	0.000746236081716704	1.1986963311166e-05
15.846864	0.000749139302114425	1.03418783724762e-05
14.127493	0.000751675082317718	1.29626233771305e-05
12.587309	0.000752239413870011	1.50766927141314e-05
11.216775	0.000754935572692272	1.54698832754295e-05
9.9968166	0.000758639287491094	1.33289154345655e-05
8.9082127	0.000759177293630712	1.33866095777731e-05
7.9395623	0.000760230944659234	1.76188212818827e-05
7.0765615	0.000761394353689342	1.59300690554125e-05
6.3105822	0.000763172521820646	1.80133417166055e-05
5.6245475	0.000765535719413375	1.61345356598007e-05
5.0112233	0.00076691680081723	1.87344951883767e-05
4.4642835	0.000770273938414855	1.76718156598725e-05
3.9819033	0.000768078315156476	1.69211947116182e-05
3.5479143	0.000771108956905279	1.89085442987768e-05
3.1629577	0.000772874213615801	1.79303343278684e-05
2.818361	0.000773444887293502	1.67301968658321e-05
2.5112481	0.000772816818399544	1.55696688206423e-05
2.2398233	0.000774910822231359	1.73480763079662e-05
1.9950197	0.000774810706249146	1.61975092974733e-05
1.7775893	0.000774967509035155	1.62407492207589e-05
1.5846864	0.000778514430670601	1.92619939486432e-05
1.4122353	0.000780179640695167	1.79030581933312e-05
1.2582541	0.000780487692923899	1.83488651591224e-05
1.1224822	0.000782360537787418	2.12160378005494e-05
1.0000616	0.00078230153589075	1.9049978524433e-05
0.89082122	0.000788007245403416	1.90124322242394e-05
0.79444051	0.000785482570464119	2.19141889070373e-05
0.70784986	0.000787335354369535	2.16538303249733e-05
0.63126236	0.000790069116736688	2.14994921512421e-05
0.562536	0.000791467391990393	2.29989018418698e-05
0.50118715	0.00078821311738245	2.42906827126e-05
0.44642836	0.000791636291380365	2.49827552445884e-05
0.39821118	0.000793530111766875	2.52400078662186e-05
0.35475865	0.000796015487629636	2.59046434622924e-05
0.31619295	0.000796681574465737	2.66355288622792e-05
0.2819173	0.000799944641716818	2.7472853937348e-05
0.25117323	0.000798809949518162	2.88029159272144e-05
0.22391155	0.00080254297082119	3.13027650271542e-05
0.19957349	0.000803496310900383	3.07364217012129e-05
0.17779917	0.000807654790585272	3.33480809118787e-05
0.15846863	0.000808901583835961	3.47853702592936e-05
0.14123619	0.000810137018529268	3.82338733586633e-05
0.12590662	0.000814069180127232	3.89130459882182e-05
0.1122199	0.000813698231846206	4.12594037298119e-05
0.10002181	0.000817137628688414	4.4619100953213e-05
